project,filePath,methodName,halsteadLength,halsteadVocabulary,halsteadVolume,entropy
optaplanner,/optaplanner-constraint-streams-bavet/src/test/java/org/optaplanner/constraint/streams/bavet/BavetAdvancedGroupByConstraintStreamTest.java,uniGroupByRecollected,0,0,0,0
optaplanner,/optaplanner-constraint-streams-bavet/src/test/java/org/optaplanner/constraint/streams/bavet/BavetAdvancedGroupByConstraintStreamTest.java,biGroupByRecollected,0,0,0,0
optaplanner,/optaplanner-constraint-streams-bavet/src/test/java/org/optaplanner/constraint/streams/bavet/BavetAdvancedGroupByConstraintStreamTest.java,triGroupByRecollected,0,0,0,0
optaplanner,/optaplanner-constraint-streams-bavet/src/test/java/org/optaplanner/constraint/streams/bavet/BavetAdvancedGroupByConstraintStreamTest.java,quadGroupByRecollected,0,0,0,0
optaplanner,/optaplanner-constraint-streams-bavet/src/test/java/org/optaplanner/constraint/streams/bavet/BavetAdvancedGroupByConstraintStreamTest.java,biGroupByRegrouped,0,0,0,0
optaplanner,/optaplanner-constraint-streams-bavet/src/test/java/org/optaplanner/constraint/streams/bavet/BavetAdvancedGroupByConstraintStreamTest.java,triGroupByRegrouped,0,0,0,0
optaplanner,/optaplanner-constraint-streams-bavet/src/test/java/org/optaplanner/constraint/streams/bavet/BavetAdvancedGroupByConstraintStreamTest.java,quadGroupByRegrouped,0,0,0,0
optaplanner,/optaplanner-constraint-streams-bavet/src/test/java/org/optaplanner/constraint/streams/bavet/BavetAdvancedGroupByConstraintStreamTest.java,biGroupByRegroupedDouble,0,0,0,0
optaplanner,/optaplanner-constraint-streams-bavet/src/test/java/org/optaplanner/constraint/streams/bavet/BavetAdvancedGroupByConstraintStreamTest.java,triGroupByRegroupedDouble,0,0,0,0
optaplanner,/optaplanner-constraint-streams-bavet/src/test/java/org/optaplanner/constraint/streams/bavet/BavetAdvancedGroupByConstraintStreamTest.java,quadGroupByRegroupedDouble,0,0,0,0
optaplanner,/optaplanner-constraint-streams-bavet/src/test/java/org/optaplanner/constraint/streams/bavet/BavetAdvancedGroupByConstraintStreamTest.java,existsAfterGroupBy,0,0,0,0
optaplanner,/optaplanner-constraint-streams-bavet/src/test/java/org/optaplanner/constraint/streams/bavet/BavetAdvancedGroupByConstraintStreamTest.java,groupByAfterExists,0,0,0,0
optaplanner,/optaplanner-constraint-streams-bavet/src/test/java/org/optaplanner/constraint/streams/bavet/BavetAdvancedGroupByConstraintStreamTest.java,groupByAfterExistsBi,0,0,0,0
optaplanner,/optaplanner-constraint-streams-bavet/src/test/java/org/optaplanner/constraint/streams/bavet/BavetAdvancedGroupByConstraintStreamTest.java,filteredFromUniquePair,0,0,0,0
optaplanner,/optaplanner-constraint-streams-bavet/src/test/java/org/optaplanner/constraint/streams/bavet/BavetAdvancedGroupByConstraintStreamTest.java,groupByThenJoinThenGroupBy,0,0,0,0
optaplanner,/optaplanner-constraint-streams-bavet/src/test/java/org/optaplanner/constraint/streams/bavet/common/collection/TupleListTest.java,addRemove,0,0,0,0
optaplanner,/optaplanner-constraint-streams-bavet/src/test/java/org/optaplanner/constraint/streams/bavet/common/index/EqualsAndComparisonIndexerTest.java,iEmpty,0,0,0,0
optaplanner,/optaplanner-constraint-streams-bavet/src/test/java/org/optaplanner/constraint/streams/bavet/common/index/EqualsAndComparisonIndexerTest.java,put,0,0,0,0
optaplanner,/optaplanner-constraint-streams-bavet/src/test/java/org/optaplanner/constraint/streams/bavet/common/index/EqualsIndexerTest.java,isEmpty,0,0,0,0
optaplanner,/optaplanner-constraint-streams-bavet/src/test/java/org/optaplanner/constraint/streams/bavet/common/index/EqualsIndexerTest.java,put,0,0,0,0
optaplanner,/optaplanner-constraint-streams-bavet/src/test/java/org/optaplanner/constraint/streams/bavet/common/index/NoneIndexerTest.java,isEmpty,0,0,0,0
optaplanner,/optaplanner-constraint-streams-bavet/src/test/java/org/optaplanner/constraint/streams/bavet/uni/FlattenLastUniNodeTest.java,insertAndRetract,0,0,0,0
optaplanner,/optaplanner-constraint-streams-bavet/src/test/java/org/optaplanner/constraint/streams/bavet/uni/FlattenLastUniNodeTest.java,modify,0,0,0,0
protostuff,/protostuff-parser/src/test/java/io/protostuff/parser/FieldTest.java,testBasicProtoTypes,219,46,1209.660068376486,3.8805523887417026
protostuff,/protostuff-parser/src/test/java/io/protostuff/parser/AnnotationTest.java,testIt,869,149,6273.457444281619,5.2665751774038
protostuff,/protostuff-parser/src/test/java/io/protostuff/parser/ProtoUtilTest.java,testToCamelCase,59,18,246.02557508509642,3.5172536023023317
protostuff,/protostuff-parser/src/test/java/io/protostuff/parser/ProtoUtilTest.java,testToPascalCase,59,18,246.02557508509642,3.5172536023023317
protostuff,/protostuff-parser/src/test/java/io/protostuff/parser/ProtoUtilTest.java,testToUnderscoreCase,59,18,246.02557508509642,3.480953442131548
hibernate-ogm,/neo4j/src/test/java/org/hibernate/ogm/datastore/neo4j/test/embedded/dialect/EmbeddedNeo4jBackendQueryResultIteratorTest.java,shouldCreateTupleWithCorrectOrderOfColumns,134,49,752.3711191114379,4.845095378262497
hibernate-ogm,/neo4j/src/test/java/org/hibernate/ogm/datastore/neo4j/test/index/Neo4jIndexTest.java,testSuccessfulIndexCreation,106,36,548.0120501528851,4.246327710148083
hibernate-ogm,/neo4j/src/test/java/org/hibernate/ogm/datastore/neo4j/test/index/Neo4jIndexTest.java,testSkippedIndexCreation,32,24,146.71880002307702,4.327819531114783
hibernate-ogm,/neo4j/src/test/java/org/hibernate/ogm/datastore/neo4j/test/index/Neo4jIndexTest.java,testNeo4jIndexSpecEqualityForPropertiesOrder,35,20,151.26748332105768,4.147439360470671
hibernate-ogm,/neo4j/src/test/java/org/hibernate/ogm/datastore/neo4j/test/index/Neo4jIndexTest.java,testInsertCompositeIndex,39,22,173.9178331268546,4.109138039864114
hibernate-ogm,/neo4j/src/test/java/org/hibernate/ogm/datastore/neo4j/test/index/Neo4jIndexTest.java,testInsertIndex,33,20,142.62362713128297,4.063650847340264
hibernate-ogm,/neo4j/src/test/java/org/hibernate/ogm/datastore/neo4j/test/index/Neo4jIndexTest.java,testInsertUniqueIndex,27,19,114.6940428629768,4.060262039120378
hibernate-ogm,/neo4j/src/test/java/org/hibernate/ogm/datastore/neo4j/test/index/Neo4jIndexTest.java,testExceptionWhenInsertingDuplicatedIndex,125,41,669.6940005772605,4.4344767987700004
hibernate-ogm,/neo4j/src/test/java/org/hibernate/ogm/datastore/neo4j/test/index/CypherQueriesCreationForIndexesTest.java,asCypherQueryForSingleProperty,35,23,158.32466846199546,4.167812032533444
hibernate-ogm,/neo4j/src/test/java/org/hibernate/ogm/datastore/neo4j/test/index/CypherQueriesCreationForIndexesTest.java,asCypherQueryForSinglePropertyWithSpecialChars,35,23,158.32466846199546,4.167812032533444
hibernate-ogm,/neo4j/src/test/java/org/hibernate/ogm/datastore/neo4j/test/index/CypherQueriesCreationForIndexesTest.java,asCypherQueryForMultipleProperties,36,24,165.05865002596164,4.235161544375555
hibernate-ogm,/neo4j/src/test/java/org/hibernate/ogm/datastore/neo4j/test/index/CypherQueriesCreationForIndexesTest.java,asCypherQueryForIllegalLabelIdentifier,35,23,158.32466846199546,4.167812032533444
hibernate-ogm,/neo4j/src/test/java/org/hibernate/ogm/datastore/neo4j/test/index/CypherQueriesCreationForIndexesTest.java,asCypherQueryForIllegalPropertyIdentifier,35,23,158.32466846199546,4.167812032533444
hibernate-ogm,/neo4j/src/test/java/org/hibernate/ogm/datastore/neo4j/test/index/CypherQueriesCreationForIndexesTest.java,asCypherQueryForIllegalLabelAndPropertyIdentifiers,35,23,158.32466846199546,4.167812032533444
hibernate-ogm,/neo4j/src/test/java/org/hibernate/ogm/datastore/neo4j/test/index/CypherQueriesCreationForIndexesTest.java,asDropCypherQueryForSingleProperty,35,23,158.32466846199546,4.167812032533445
hibernate-ogm,/neo4j/src/test/java/org/hibernate/ogm/datastore/neo4j/test/index/CypherQueriesCreationForIndexesTest.java,asDropCypherQueryForSinglePropertyWithSpecialChars,35,23,158.32466846199546,4.167812032533444
hibernate-ogm,/neo4j/src/test/java/org/hibernate/ogm/datastore/neo4j/test/index/CypherQueriesCreationForIndexesTest.java,asDropCypherQueryForMultipleProperties,36,24,165.05865002596164,4.235161544375554
hibernate-ogm,/neo4j/src/test/java/org/hibernate/ogm/datastore/neo4j/test/index/CypherQueriesCreationForIndexesTest.java,asDropCypherQueryForIllegalLabelIdentifier,35,23,158.32466846199546,4.167812032533445
hibernate-ogm,/neo4j/src/test/java/org/hibernate/ogm/datastore/neo4j/test/index/CypherQueriesCreationForIndexesTest.java,asDropCypherQueryForIllegalPropertyIdentifier,35,23,158.32466846199546,4.167812032533444
hibernate-ogm,/neo4j/src/test/java/org/hibernate/ogm/datastore/neo4j/test/index/CypherQueriesCreationForIndexesTest.java,asDropCypherQueryForIllegalLabelAndPropertyIdentifiers,35,23,158.32466846199546,4.167812032533444
hibernate-ogm,/neo4j/src/test/java/org/hibernate/ogm/datastore/neo4j/test/mapping/UnidirectionalManyToManyTest.java,testMapping,229,49,1285.7685543023827,4.64806213172114
hibernate-ogm,/neo4j/src/test/java/org/hibernate/ogm/datastore/neo4j/test/mapping/UniqueConstraintTest.java,shouldThrowExceptionForDuplicatedNaturalId,97,42,523.0547900095398,4.546220955675039
hibernate-ogm,/neo4j/src/test/java/org/hibernate/ogm/datastore/neo4j/test/mapping/UniqueConstraintTest.java,shouldThrowExceptionForDuplicatedUniqueColumn,97,42,523.0547900095398,4.546220955675039
hibernate-ogm,/neo4j/src/test/java/org/hibernate/ogm/datastore/neo4j/test/mapping/UniqueConstraintTest.java,shouldThrowExceptionForDuplicatedTableUniqueConstraintColumn,97,42,523.0547900095398,4.546220955675039
hibernate-ogm,/neo4j/src/test/java/org/hibernate/ogm/datastore/neo4j/test/mapping/UniqueConstraintTest.java,shouldThrowExceptionForDuplicatedIdentifierWithNativeQuery,39,27,185.4406125843753,4.416830347556422
hibernate-ogm,/neo4j/src/test/java/org/hibernate/ogm/datastore/neo4j/test/mapping/UniqueConstraintTest.java,shouldNotCreateConstraintForNonUniqueProperty,68,30,333.66856050137926,4.161953462439389
hibernate-ogm,/neo4j/src/test/java/org/hibernate/ogm/datastore/neo4j/test/mapping/BidirectionalManyToOneTest.java,testMapping,139,43,754.2508009035917,4.596832204984072
hibernate-ogm,/neo4j/src/test/java/org/hibernate/ogm/datastore/neo4j/test/mapping/LocalDateTimeMappingTest.java,testLocalDateMapping,89,39,470.4007974787401,4.49262557487707
hibernate-ogm,/neo4j/src/test/java/org/hibernate/ogm/datastore/neo4j/test/mapping/MapTest.java,testMapping,199,53,1139.8561704580768,4.842150915823591
hibernate-ogm,/neo4j/src/test/java/org/hibernate/ogm/datastore/neo4j/test/mapping/ElementCollectionMappingTest.java,testEmbeddedCollectionNodesMapping,335,85,2147.1459636061304,5.174565721705044
hibernate-ogm,/neo4j/src/test/java/org/hibernate/ogm/datastore/neo4j/test/mapping/EmbeddableWithCollectionMappingTest.java,testMapping,143,49,802.9035077084748,4.802773265294203
hibernate-ogm,/neo4j/src/test/java/org/hibernate/ogm/datastore/neo4j/test/mapping/SingleEntityWithSequenceTest.java,testMapping,88,41,471.46457640639136,4.5736077207334045
hibernate-ogm,/neo4j/src/test/java/org/hibernate/ogm/datastore/neo4j/test/mapping/EmbeddableTest.java,testEmbeddedNodesMapping,143,53,819.0926250025376,4.619016633072575
hibernate-ogm,/neo4j/src/test/java/org/hibernate/ogm/datastore/neo4j/test/mapping/EmbeddableTest.java,testRemovePropertyFromEmbeddedNode,192,66,1160.523670916823,4.790464513368533
hibernate-ogm,/neo4j/src/test/java/org/hibernate/ogm/datastore/neo4j/test/mapping/EmbeddableTest.java,testRemoveEmbeddedWhenPropertyIsSetToNull,172,63,1028.0921468419856,4.73638862152509
hibernate-ogm,/neo4j/src/test/java/org/hibernate/ogm/datastore/neo4j/test/mapping/EmbeddableTest.java,testRemoveEmbeddedWhenIntermediateEmbeddedIsRemoved,112,47,622.1139513878954,4.56430361527763
hibernate-ogm,/neo4j/src/test/java/org/hibernate/ogm/datastore/neo4j/test/mapping/EmbeddableTest.java,testRemoveEmbeddedWhenOwnerIsRemoved,69,31,341.8395454166944,4.21236833664723
hibernate-ogm,/neo4j/src/test/java/org/hibernate/ogm/datastore/neo4j/test/mapping/UnidirectionalManyToOneWithIndexTest.java,testMapping,267,55,1543.6230435110842,4.705474275320994
hibernate-ogm,/neo4j/src/test/java/org/hibernate/ogm/datastore/neo4j/test/mapping/CollectionOfEmbeddableTest.java,testMapping,161,50,908.6608465537306,4.643731748009368
hibernate-ogm,/neo4j/src/test/java/org/hibernate/ogm/datastore/neo4j/test/mapping/CollectionOfEmbeddableTest.java,testNoNodeIsLeftBehindWhenDeletingRelationships,103,42,555.4086945462124,4.4175593242878435
hibernate-ogm,/neo4j/src/test/java/org/hibernate/ogm/datastore/neo4j/test/mapping/CompositeEmbeddedIdTest.java,testMapping,217,59,1276.5335417115195,4.685507021038175
hibernate-ogm,/neo4j/src/test/java/org/hibernate/ogm/datastore/neo4j/test/mapping/ReferencedCompositeIdTest.java,testMapping,156,44,851.6713325074184,4.42739074891475
hibernate-ogm,/neo4j/src/test/java/org/hibernate/ogm/datastore/neo4j/test/mapping/UnidirectionalManyToOneTest.java,testMapping,139,42,749.5321217662478,4.577012870436136
hibernate-ogm,/neo4j/src/test/java/org/hibernate/ogm/datastore/neo4j/test/mapping/BidirectionalOneToOneTest.java,testMapping,94,36,485.9729501355773,4.474415320390227
hibernate-ogm,/neo4j/src/test/java/org/hibernate/ogm/datastore/neo4j/test/mapping/SingleEntityTest.java,testMapping,50,30,245.34452978042594,4.371343131665918
hibernate-ogm,/neo4j/src/test/java/org/hibernate/ogm/datastore/neo4j/test/mapping/UniqueConstraintCanBeSkippedTest.java,skipUniqueConstraintsGenerationWhenRequired,139,37,724.1140178224241,4.244555066369491
hibernate-ogm,/neo4j/src/test/java/org/hibernate/ogm/datastore/neo4j/test/mapping/BidirectionalManyToManyTest.java,testMapping,139,43,754.2508009035917,4.596832204984074
hibernate-ogm,/neo4j/src/test/java/org/hibernate/ogm/datastore/neo4j/test/query/Neo4jEntityQueriesTest.java,testCreationWithCompositeId,71,39,375.2635575392197,4.896314465142837
hibernate-ogm,/neo4j/src/test/java/org/hibernate/ogm/datastore/neo4j/test/query/Neo4jEntityQueriesTest.java,testUpdateEmbeddedColumnQuery,78,41,417.88905636021053,4.890214427347155
hibernate-ogm,/neo4j/src/test/java/org/hibernate/ogm/datastore/neo4j/test/query/Neo4jEntityQueriesTest.java,testUpdateEmbeddedColumnQueryWithCompositeId,86,44,469.51111920280755,4.986402134750614
hibernate-ogm,/neo4j/src/test/java/org/hibernate/ogm/datastore/neo4j/test/query/Neo4jEntityQueriesTest.java,testUpdateNestedEmbeddedColumnQuery,77,41,412.53150435559246,4.879453453186105
hibernate-ogm,/neo4j/src/test/java/org/hibernate/ogm/datastore/neo4j/test/query/nativequery/Neo4jEntityManagerNativeQueryTest.java,testIteratorSingleResultQuery,47,28,225.94568133670737,4.508604607874868
